epoch,0,test_loss,2.3121689697265624,test_acc,8.86,correct,886
epoch,1,test_loss,0.27500890045166015,test_acc,91.73,correct,9173
epoch,2,test_loss,0.1959125228881836,test_acc,94.19,correct,9419
epoch,3,test_loss,0.1610237503051758,test_acc,94.93,correct,9493
epoch,4,test_loss,0.137068709564209,test_acc,95.84,correct,9584
epoch,5,test_loss,0.11968851928710937,test_acc,96.4,correct,9640
epoch,6,test_loss,0.1087017578125,test_acc,96.77,correct,9677
epoch,7,test_loss,0.10290667495727539,test_acc,96.81,correct,9681
epoch,8,test_loss,0.09485807342529297,test_acc,97.18,correct,9718
epoch,9,test_loss,0.0886939136505127,test_acc,97.27,correct,9727
epoch,10,test_loss,0.08557032470703126,test_acc,97.47,correct,9747
epoch,11,test_loss,0.08174723892211914,test_acc,97.59,correct,9759
epoch,12,test_loss,0.07783222999572754,test_acc,97.69,correct,9769
epoch,13,test_loss,0.07486044120788574,test_acc,97.68,correct,9768
epoch,14,test_loss,0.07149476432800293,test_acc,97.93,correct,9793
epoch,15,test_loss,0.07175226211547851,test_acc,97.91,correct,9791
epoch,16,test_loss,0.06951845245361328,test_acc,97.98,correct,9798
epoch,17,test_loss,0.0679067081451416,test_acc,98.04,correct,9804
epoch,18,test_loss,0.06744556961059571,test_acc,98.0,correct,9800
epoch,19,test_loss,0.06613663177490234,test_acc,97.97,correct,9797
epoch,20,test_loss,0.06474692077636719,test_acc,98.03,correct,9803
epoch,0,test_loss,0.06474692192077637,test_acc,98.03,correct,9803
epoch,1,test_loss,0.07554569282531738,test_acc,97.71,correct,9771
epoch,2,test_loss,0.076755562210083,test_acc,97.68,correct,9768
epoch,3,test_loss,0.0774157325744629,test_acc,97.6,correct,9760
epoch,4,test_loss,0.08050244674682618,test_acc,97.42,correct,9742
epoch,5,test_loss,0.08068561401367187,test_acc,97.47,correct,9747
epoch,6,test_loss,0.08114285469055176,test_acc,97.41,correct,9741
epoch,7,test_loss,0.0838634838104248,test_acc,97.37,correct,9737
epoch,8,test_loss,0.08327799606323243,test_acc,97.41,correct,9741
epoch,9,test_loss,0.08591783142089844,test_acc,97.32,correct,9732
epoch,10,test_loss,0.08777962303161621,test_acc,97.31,correct,9731
epoch,11,test_loss,0.08875433158874511,test_acc,97.24,correct,9724
epoch,12,test_loss,0.08932156791687011,test_acc,97.35,correct,9735
epoch,13,test_loss,0.09170530853271484,test_acc,97.19,correct,9719
epoch,14,test_loss,0.09208673629760743,test_acc,97.22,correct,9722
epoch,15,test_loss,0.09166428527832031,test_acc,97.25,correct,9725
epoch,16,test_loss,0.09469857864379883,test_acc,97.21,correct,9721
epoch,17,test_loss,0.09416807403564453,test_acc,97.07,correct,9707
epoch,18,test_loss,0.09779076614379882,test_acc,97.05,correct,9705
epoch,19,test_loss,0.09829271316528321,test_acc,97.07,correct,9707
epoch,20,test_loss,0.09893705673217773,test_acc,97.01,correct,9701
epoch,0,test_loss,0.0989370620727539,test_acc,97.01,correct,9701
epoch,1,test_loss,0.19201094055175782,test_acc,94.0,correct,9400
epoch,2,test_loss,0.1943022201538086,test_acc,93.97,correct,9397
epoch,3,test_loss,0.19070325012207032,test_acc,94.12,correct,9412
epoch,4,test_loss,0.19774771575927735,test_acc,93.91,correct,9391
epoch,5,test_loss,0.20195806427001953,test_acc,93.83,correct,9383
epoch,6,test_loss,0.2052401123046875,test_acc,93.81,correct,9381
epoch,7,test_loss,0.20582956085205079,test_acc,93.77,correct,9377
epoch,8,test_loss,0.2135194061279297,test_acc,93.6,correct,9360
epoch,9,test_loss,0.21465145263671875,test_acc,93.6,correct,9360
epoch,10,test_loss,0.217596875,test_acc,93.52,correct,9352
epoch,11,test_loss,0.21639352722167968,test_acc,93.47,correct,9347
epoch,12,test_loss,0.21989224090576173,test_acc,93.46,correct,9346
epoch,13,test_loss,0.22174969024658203,test_acc,93.45,correct,9345
epoch,14,test_loss,0.22474148712158204,test_acc,93.41,correct,9341
epoch,15,test_loss,0.22473151245117187,test_acc,93.46,correct,9346
epoch,16,test_loss,0.2189616226196289,test_acc,93.54,correct,9354
epoch,17,test_loss,0.22237528076171875,test_acc,93.45,correct,9345
epoch,18,test_loss,0.22624305267333986,test_acc,93.46,correct,9346
epoch,19,test_loss,0.22513133544921876,test_acc,93.47,correct,9347
epoch,20,test_loss,0.23272775268554688,test_acc,93.42,correct,9342
